DATE,Open,Close,Adj Close
2020-11-04,340.86,343.54,323.08
2020-11-05,349.24,350.24,329.38
2020-11-06,349.93,350.16,329.3
2020-11-09,363.97,354.56,333.44
2020-11-10,353.49,354.04,332.95
2020-11-11,356.4,356.67,335.42
2020-11-12,355.58,353.21,332.17
2020-11-13,355.27,358.1,336.77
2020-11-16,360.98,362.57,340.97
2020-11-17,359.97,360.62,339.14
2020-11-18,360.91,356.28,335.06
2020-11-19,355.6,357.78,336.47
2020-11-20,357.5,355.33,334.16
2020-11-23,357.28,357.46,336.17
2020-11-24,360.21,363.22,341.58
2020-11-25,363.13,362.66,341.06
2020-11-27,363.84,363.67,342.01
2020-11-30,362.83,362.06,340.49
2020-12-01,365.57,366.02,344.22
2020-12-02,364.82,366.79,344.94
2020-12-03,366.68,366.69,344.85
2020-12-04,367.32,369.85,347.82
2020-12-07,369.02,369.09,347.1
2020-12-08,367.72,370.17,348.12
2020-12-09,370.88,366.85,345.0
2020-12-10,365.37,366.73,344.88
2020-12-11,364.9,366.3,344.48
2020-12-14,368.64,364.66,342.94
2020-12-15,367.4,369.59,347.57
2020-12-16,369.82,370.17,348.12
2020-12-17,371.94,372.24,350.07
2020-12-18,370.97,369.18,348.67
2020-12-21,364.97,367.86,347.42
2020-12-22,368.21,367.24,346.84
2020-12-23,368.28,367.57,347.15
2020-12-24,368.08,369.0,348.5
2020-12-28,371.74,372.17,351.49
2020-12-29,373.81,371.46,350.82
2020-12-30,372.34,371.99,351.32
2020-12-31,371.78,373.88,353.11
2021-01-04,375.31,368.79,348.3
2021-01-05,368.1,371.33,350.7
2021-01-06,369.71,373.55,352.79
2021-01-07,376.1,379.1,358.04
2021-01-08,380.59,381.26,360.08
2021-01-11,377.85,378.69,357.65
2021-01-12,378.89,378.77,357.72
2021-01-13,378.69,379.79,358.69
2021-01-14,380.59,378.46,357.43
2021-01-15,376.72,375.7,354.83
2021-01-19,378.34,378.65,357.61
2021-01-20,381.11,383.89,362.56
2021-01-21,384.49,384.24,362.89
2021-01-22,382.25,382.88,361.61
2021-01-25,383.67,384.39,363.03
2021-01-26,385.41,383.79,362.47
2021-01-27,380.22,374.41,353.61
2021-01-28,376.36,377.63,356.65
2021-01-29,375.63,370.07,349.51
2021-02-01,373.72,376.23,355.33
2021-02-02,379.65,381.55,360.35
2021-02-03,382.44,381.85,360.63
2021-02-04,382.96,386.19,364.73
2021-02-05,388.2,387.71,366.17
2021-02-08,389.27,390.51,368.81
2021-02-09,389.61,390.25,368.57
2021-02-10,392.12,390.08,368.41
2021-02-11,391.24,390.71,369.0
2021-02-12,389.85,392.64,370.82
2021-02-16,393.96,392.3,370.5
2021-02-17,390.42,392.39,370.59
2021-02-18,389.59,390.72,369.01
2021-02-19,392.07,390.03,368.36
2021-02-22,387.06,387.03,365.53
2021-02-23,384.66,387.5,365.97
2021-02-24,386.33,391.77,370.0
2021-02-25,390.41,382.33,361.09
2021-02-26,384.35,380.36,359.23
2021-03-01,385.59,389.58,367.93
2021-03-02,389.82,386.54,365.06
2021-03-03,385.79,381.42,360.23
2021-03-04,381.22,376.7,355.77
2021-03-05,380.46,383.63,362.31
2021-03-08,384.66,381.72,360.51
2021-03-09,385.85,387.17,365.66
2021-03-10,389.69,389.58,367.93
2021-03-11,392.23,393.53,371.66
2021-03-12,392.07,394.06,372.17
2021-03-15,394.33,396.41,374.38
2021-03-16,397.07,395.91,373.91
2021-03-17,394.53,397.26,375.19
2021-03-18,394.48,391.48,369.73
2021-03-19,389.88,389.48,369.04
2021-03-22,390.03,392.59,371.99
2021-03-23,391.91,389.5,369.06
2021-03-24,391.0,387.52,367.19
2021-03-25,385.98,389.7,369.25
2021-03-26,390.93,395.98,375.2
2021-03-29,394.4,395.78,375.01
2021-03-30,394.42,394.73,374.02
2021-03-31,395.34,396.33,375.54
2021-04-01,398.4,400.61,379.59
2021-04-05,403.46,406.36,385.04
2021-04-06,405.76,406.12,384.81
2021-04-07,405.94,406.59,385.26
2021-04-08,407.93,408.52,387.09
2021-04-09,408.39,411.49,389.9
2021-04-12,410.85,411.64,390.04
2021-04-13,411.53,412.86,391.2
2021-04-14,412.83,411.45,389.86
2021-04-15,413.74,415.87,394.05
2021-04-16,417.25,417.26,395.37
2021-04-19,416.26,415.21,393.42
2021-04-20,413.91,412.17,390.54
2021-04-21,411.51,416.07,394.24
2021-04-22,415.89,412.27,390.64
2021-04-23,412.87,416.74,394.87
2021-04-26,417.44,417.61,395.7
2021-04-27,417.93,417.52,395.61
2021-04-28,417.81,417.4,395.5
2021-04-29,420.32,420.06,398.02
2021-04-30,417.63,417.3,395.4
2021-05-03,419.43,418.2,396.26
2021-05-04,416.07,415.62,393.81
2021-05-05,417.38,415.75,393.94
2021-05-06,415.83,419.07,397.08
2021-05-07,419.89,422.12,399.97
2021-05-10,422.5,417.94,396.01
2021-05-11,413.1,414.21,392.48
2021-05-12,411.23,405.41,384.14
2021-05-13,407.07,410.28,388.75
2021-05-14,413.21,416.58,394.72
2021-05-17,415.39,415.52,393.72
2021-05-18,415.8,411.94,390.33
2021-05-19,406.92,410.86,389.3
2021-05-20,411.8,415.28,393.49
2021-05-21,416.87,414.94,393.17
2021-05-24,417.34,419.17,397.18
2021-05-25,420.33,418.24,396.3
2021-05-26,418.87,419.07,397.08
2021-05-27,420.17,419.29,397.29
2021-05-28,420.97,420.04,398.0
2021-06-01,422.57,419.67,397.65
2021-06-02,420.37,420.33,398.28
2021-06-03,417.85,418.77,396.8
2021-06-04,420.75,422.6,400.43
2021-06-07,422.59,422.19,400.04
2021-06-08,423.11,422.28,400.12
2021-06-09,423.18,421.65,399.53
2021-06-10,422.96,423.61,401.38
2021-06-11,424.2,424.31,402.05
2021-06-14,424.43,425.26,402.95
2021-06-15,425.42,424.48,402.21
2021-06-16,424.63,422.11,399.96
2021-06-17,421.67,421.97,399.83
2021-06-18,417.09,414.92,394.44
2021-06-21,416.8,420.86,400.08
2021-06-22,420.85,423.11,402.22
2021-06-23,423.19,422.6,401.74
2021-06-24,424.89,425.1,404.11
2021-06-25,425.9,426.61,405.55
2021-06-28,427.17,427.47,406.37
2021-06-29,427.88,427.7,406.59
2021-06-30,427.21,428.06,406.93
2021-07-01,428.87,430.43,409.18
2021-07-02,431.67,433.72,412.31
2021-07-06,433.78,432.93,411.56
2021-07-07,433.66,434.46,413.01
2021-07-08,428.78,430.92,409.65
2021-07-09,432.53,435.52,414.02
2021-07-12,435.43,437.08,415.5
2021-07-13,436.24,435.59,414.09
2021-07-14,437.4,436.24,414.7
2021-07-15,434.81,434.75,413.29
2021-07-16,436.01,431.34,410.05
2021-07-19,426.19,424.97,403.99
2021-07-20,425.68,431.06,409.78
2021-07-21,432.34,434.55,413.1
2021-07-22,434.74,435.46,413.96
2021-07-23,437.52,439.94,418.22
2021-07-26,439.31,441.02,419.25
2021-07-27,439.91,439.01,417.34
2021-07-28,439.68,438.83,417.17
2021-07-29,439.82,440.65,418.9
2021-07-30,437.91,438.51,416.86
2021-08-02,440.34,437.59,415.99
2021-08-03,438.44,441.15,419.37
2021-08-04,439.78,438.98,417.31
2021-08-05,440.22,441.76,419.95
2021-08-06,442.1,442.49,420.64
2021-08-09,442.46,442.13,420.3
2021-08-10,442.61,442.68,420.83
2021-08-11,443.82,443.78,421.87
2021-08-12,443.62,445.11,423.14
2021-08-13,445.59,445.92,423.91
2021-08-16,444.53,446.97,424.9
2021-08-17,444.24,444.04,422.12
2021-08-18,442.96,439.18,417.5
2021-08-19,436.27,439.86,418.14
2021-08-20,440.23,443.36,421.47
2021-08-23,445.16,447.26,425.18
2021-08-24,447.97,447.97,425.85
2021-08-25,448.17,448.91,426.75
2021-08-26,448.61,446.26,424.23
2021-08-27,447.12,450.25,428.02
2021-08-30,450.97,452.23,429.9
2021-08-31,452.13,451.56,429.27
2021-09-01,452.56,451.8,429.5
2021-09-02,453.32,453.19,430.82
2021-09-03,451.98,453.08,430.71
2021-09-07,452.71,451.46,429.17
2021-09-08,450.89,450.91,428.65
2021-09-09,450.7,448.98,426.81
2021-09-10,451.04,445.44,423.45
2021-09-13,448.64,446.58,424.53
2021-09-14,448.12,444.17,422.24
2021-09-15,444.62,447.88,425.77
2021-09-16,447.32,447.17,425.09
2021-09-17,444.92,441.4,420.95
2021-09-20,434.88,434.04,413.93
2021-09-21,436.53,433.63,413.54
2021-09-22,436.05,437.86,417.58
2021-09-23,439.85,443.18,422.65
2021-09-24,441.44,443.91,423.35
2021-09-27,442.81,442.64,422.14
2021-09-28,439.69,433.72,413.63
2021-09-29,435.19,434.45,414.32
2021-09-30,436.02,429.14,409.26
2021-10-01,430.98,434.24,414.12
2021-10-04,433.0,428.64,408.78
2021-10-05,430.24,433.1,413.04
2021-10-06,429.27,434.9,414.75
2021-10-07,438.39,438.66,418.34
2021-10-08,439.48,437.86,417.58
2021-10-11,437.16,434.69,414.55
2021-10-12,435.67,433.62,413.53
2021-10-13,434.71,435.18,415.02
2021-10-14,439.08,442.5,422.0
2021-10-15,444.75,445.87,425.22
2021-10-18,443.97,447.19,426.47
2021-10-19,448.92,450.64,429.77
2021-10-20,451.13,452.41,431.45
2021-10-21,451.77,453.59,432.58
2021-10-22,453.13,453.12,432.13
2021-10-25,454.28,455.55,434.45
2021-10-26,457.2,455.96,434.84
2021-10-27,456.45,453.94,432.91
2021-10-28,455.46,458.32,437.09
2021-10-29,455.87,459.25,437.98
2021-11-01,460.3,460.04,438.73
2021-11-02,460.22,461.9,440.5
2021-11-03,461.3,464.72,443.19
2021-11-04,465.36,466.91,445.28
2021-11-05,469.28,468.53,446.83
2021-11-08,469.7,468.93,447.21
2021-11-09,469.32,467.38,445.73
2021-11-10,465.58,463.62,442.14
2021-11-11,465.21,463.77,442.29
2021-11-12,465.12,467.27,445.62
2021-11-15,468.64,467.43,445.78
2021-11-16,467.15,469.28,447.54
2021-11-17,469.0,468.14,446.45
2021-11-18,469.24,469.73,447.97
2021-11-19,469.61,468.89,447.17
2021-11-22,470.89,467.57,445.91
2021-11-23,467.22,468.19,446.5
2021-11-24,466.06,469.44,447.69
2021-11-26,462.34,458.97,437.71
2021-11-29,464.07,464.6,443.08
2021-11-30,462.0,455.56,434.46
2021-12-01,461.64,450.5,429.63
2021-12-02,450.73,457.4,436.21
2021-12-03,459.17,453.42,432.42
2021-12-06,456.13,458.79,437.54
2021-12-07,464.41,468.28,446.59
2021-12-08,468.7,469.52,447.77
2021-12-09,468.15,466.35,444.75
2021-12-10,469.23,470.74,448.93
2021-12-13,470.19,466.57,444.96
2021-12-14,463.09,463.36,441.9
2021-12-15,463.42,470.6,448.8
2021-12-16,472.57,466.45,444.84
2021-12-17,461.55,459.87,440.11
2021-12-20,454.48,454.98,435.43
2021-12-21,458.61,463.06,443.16
2021-12-22,462.79,467.69,447.59
2021-12-23,468.75,470.6,450.38
2021-12-27,472.06,477.26,456.75
2021-12-28,477.72,476.87,456.38
2021-12-29,476.98,477.48,456.96
2021-12-30,477.93,476.16,455.7
2021-12-31,475.64,474.96,454.55
2022-01-03,476.3,477.71,457.18
2022-01-04,479.22,477.55,457.03
2022-01-05,477.16,468.38,448.25
2022-01-06,467.89,467.94,447.83
2022-01-07,467.95,466.09,446.06
2022-01-10,462.7,465.51,445.51
2022-01-11,465.23,469.75,449.56
2022-01-12,471.59,471.02,450.78
2022-01-13,472.19,464.53,444.57
2022-01-14,461.19,464.72,444.75
2022-01-18,459.74,456.49,436.87
2022-01-19,458.13,451.75,432.34
2022-01-20,453.75,446.75,427.55
2022-01-21,445.56,437.98,419.16
2022-01-24,432.03,439.84,420.94
2022-01-25,433.06,434.47,415.8
2022-01-26,440.72,433.38,414.76
2022-01-27,438.26,431.24,412.71
2022-01-28,432.68,441.95,422.96
2022-01-31,441.24,449.91,430.58
2022-02-01,450.68,452.95,433.49
2022-02-02,455.5,457.35,437.7
2022-02-03,450.95,446.6,427.41
2022-02-04,446.35,448.7,429.42
2022-02-07,449.51,447.26,428.04
2022-02-08,446.73,450.94,431.56
2022-02-09,455.22,457.54,437.88
2022-02-10,451.34,449.32,430.01
2022-02-11,449.41,440.46,421.53
2022-02-14,439.92,439.02,420.15
2022-02-15,443.73,446.1,426.93
2022-02-16,443.93,446.6,427.41
2022-02-17,443.22,437.06,418.28
2022-02-18,437.33,434.23,415.57
2022-02-22,431.89,429.57,411.11
2022-02-23,432.66,421.95,403.82
2022-02-24,411.02,428.3,409.89
2022-02-25,429.61,437.75,418.94
2022-02-28,432.03,436.63,417.87
2022-03-01,435.04,429.98,411.5
2022-03-02,432.37,437.89,419.07
2022-03-03,440.47,435.71,416.99
2022-03-04,431.75,432.17,413.6
2022-03-07,431.55,419.43,401.41
2022-03-08,419.62,416.25,398.36
2022-03-09,425.14,427.41,409.04
2022-03-10,422.52,425.48,407.2
2022-03-11,428.12,420.07,402.02
2022-03-14,420.89,417.0,399.08
2022-03-15,419.77,426.17,407.86
2022-03-16,429.89,435.62,416.9
2022-03-17,433.59,441.07,422.12
2022-03-18,438.0,444.52,426.74
2022-03-21,444.34,444.39,426.61
2022-03-22,445.86,449.59,431.61
2022-03-23,446.91,443.8,426.05
2022-03-24,445.94,450.49,432.47
2022-03-25,451.16,452.69,434.58
2022-03-28,452.06,455.91,437.67
2022-03-29,460.02,461.55,443.09
2022-03-30,460.34,458.7,440.35
2022-03-31,457.89,451.64,433.57
2022-04-01,453.31,452.92,434.8
2022-04-04,453.13,456.8,438.53
2022-04-05,455.22,451.03,432.99
2022-04-06,446.89,446.52,428.66
2022-04-07,445.59,448.77,430.82
2022-04-08,447.97,447.57,429.67
2022-04-11,444.11,439.92,422.32
2022-04-12,443.08,438.29,420.76
2022-04-13,438.03,443.31,425.58
2022-04-14,443.55,437.79,420.28
2022-04-18,436.81,437.97,420.45
2022-04-19,437.86,445.04,427.24
2022-04-20,446.92,444.71,426.92
2022-04-21,448.54,438.06,420.54
2022-04-22,436.91,426.04,409.0
2022-04-25,423.67,428.51,411.37
2022-04-26,425.83,416.1,399.46
2022-04-27,417.24,417.27,400.58
2022-04-28,422.29,427.81,410.7
2022-04-29,423.59,412.0,395.52
2022-05-02,412.07,414.48,397.9
2022-05-03,415.01,416.38,399.73
2022-05-04,417.08,429.06,411.9
2022-05-05,424.55,413.81,397.26
2022-05-06,411.1,411.34,394.89
2022-05-09,405.1,398.17,382.24
2022-05-10,404.49,399.09,383.13
2022-05-11,398.07,392.75,377.04
2022-05-12,389.37,392.34,376.65
2022-05-13,396.71,401.72,385.65
2022-05-16,399.98,400.09,384.09
2022-05-17,406.53,408.32,391.99
2022-05-18,403.5,391.86,376.19
2022-05-19,388.62,389.46,373.88
2022-05-20,393.25,389.63,374.05
2022-05-23,392.83,396.92,381.04
2022-05-24,392.56,393.89,378.13
2022-05-25,392.31,397.37,381.48
2022-05-26,398.67,405.31,389.1
2022-05-27,407.91,415.26,398.65
2022-05-31,413.55,412.93,396.41
2022-06-01,415.17,409.59,393.21
2022-06-02,409.42,417.39,400.69
2022-06-03,412.4,410.54,394.12
2022-06-06,414.78,411.79,395.32
2022-06-07,408.1,415.74,399.11
2022-06-08,413.93,411.22,394.77
2022-06-09,409.34,401.44,385.38
2022-06-10,394.88,389.8,374.21
2022-06-13,379.85,375.0,360.0
2022-06-14,376.85,373.87,358.92
2022-06-15,377.36,379.2,364.03
2022-06-16,370.51,366.65,351.98
2022-06-17,365.51,365.86,352.74
2022-06-21,371.89,375.07,361.62
2022-06-22,370.62,374.39,360.97
2022-06-23,376.64,378.06,364.51
2022-06-24,381.4,390.08,376.09
2022-06-27,391.05,388.59,374.66
2022-06-28,390.23,380.65,367.0
2022-06-29,381.23,380.34,366.7
2022-06-30,376.24,377.25,363.72
2022-07-01,376.56,381.24,367.57
2022-07-05,375.88,381.96,368.27
2022-07-06,382.11,383.25,369.51
2022-07-07,385.12,388.99,375.04
2022-07-08,387.27,388.67,374.74
2022-07-11,385.85,384.23,370.45
2022-07-12,383.65,380.83,367.18
2022-07-13,375.1,378.83,365.25
2022-07-14,373.61,377.91,364.36
2022-07-15,382.55,385.13,371.32
2022-07-18,388.38,381.95,368.26
2022-07-19,386.08,392.27,378.21
2022-07-20,392.47,394.77,380.62
2022-07-21,394.16,398.79,384.49
2022-07-22,398.92,395.09,380.93
2022-07-25,395.75,395.57,381.39
2022-07-26,393.84,390.89,376.88
2022-07-27,394.36,401.04,386.66
2022-07-28,401.89,406.07,391.51
2022-07-29,407.58,411.99,397.22
2022-08-01,409.15,410.77,396.04
2022-08-02,409.12,408.06,393.43
2022-08-03,410.3,414.45,399.59
2022-08-04,414.37,414.17,399.32
2022-08-05,409.66,413.47,398.65
2022-08-08,415.25,412.99,398.18
2022-08-09,412.22,411.35,396.6
2022-08-10,418.78,419.99,404.93
2022-08-11,422.99,419.99,404.93
2022-08-12,422.03,427.1,411.79
2022-08-15,424.77,428.86,413.48
2022-08-16,427.73,429.7,414.29
2022-08-17,425.91,426.65,411.35
2022-08-18,426.86,427.89,412.55
2022-08-19,424.98,422.14,407.01
2022-08-22,417.05,413.35,398.53
2022-08-23,412.9,412.35,397.57
2022-08-24,412.11,413.67,398.84
2022-08-25,415.24,419.51,404.47
2022-08-26,419.39,405.31,390.78
2022-08-29,402.2,402.63,388.19
2022-08-30,403.85,398.21,383.93
2022-08-31,399.93,395.18,381.01
2022-09-01,392.89,396.42,382.21
2022-09-02,400.28,392.24,378.18
2022-09-06,393.13,390.76,376.75
2022-09-07,390.43,397.78,383.52
2022-09-08,395.39,400.38,386.03
2022-09-09,402.74,406.6,392.02
2022-09-12,408.78,410.97,396.24
2022-09-13,401.83,393.1,379.01
2022-09-14,394.47,394.6,380.45
2022-09-15,392.96,390.12,376.13
2022-09-16,384.14,385.56,373.26
2022-09-19,382.26,388.55,376.16
2022-09-20,385.06,384.09,371.84
2022-09-21,386.11,377.39,365.35
2022-09-22,376.58,374.22,362.29
2022-09-23,370.58,367.95,356.22
2022-09-26,366.41,364.31,352.69
2022-09-27,368.02,363.38,351.79
2022-09-28,364.38,370.53,358.71
2022-09-29,366.81,362.79,351.22
2022-09-30,361.8,357.18,345.79
2022-10-03,361.08,366.61,354.92
2022-10-04,372.4,377.97,365.92
2022-10-05,373.39,377.09,365.06
2022-10-06,375.62,373.2,361.3
2022-10-07,368.97,362.79,351.22
2022-10-10,363.96,360.02,348.54
2022-10-11,358.24,357.74,346.33
2022-10-12,358.17,356.56,345.19
2022-10-13,349.21,365.97,354.3
2022-10-14,368.55,357.63,346.22
2022-10-17,364.01,366.82,355.12
2022-10-18,375.13,371.13,359.29
2022-10-19,368.99,368.5,356.75
2022-10-20,368.03,365.41,353.76
2022-10-21,365.12,374.29,362.35
2022-10-24,375.89,378.87,366.79
2022-10-25,378.79,384.92,372.64
2022-10-26,381.62,382.02,369.84
2022-10-27,383.07,379.98,367.86
2022-10-28,379.87,389.02,376.61
2022-10-31,386.44,386.21,373.89
2022-11-01,390.14,384.52,372.26
2022-11-02,383.9,374.87,362.91
2022-11-03,371.47,371.01,359.18
2022-11-04,377.0,376.35,364.35
2022-11-07,377.71,379.95,367.83
2022-11-08,381.11,382.0,369.82
2022-11-09,379.93,374.13,362.2
2022-11-10,388.05,394.69,382.1
2022-11-11,395.59,398.51,385.8
2022-11-14,396.66,395.12,382.52
2022-11-15,401.15,398.49,385.78
2022-11-16,396.78,395.45,382.84
2022-11-17,390.46,394.24,381.67
2022-11-18,397.74,396.03,383.4
2022-11-21,394.64,394.59,382.01
2022-11-22,396.63,399.9,387.15
2022-11-23,399.55,402.42,389.59
2022-11-25,401.83,402.33,389.5
2022-11-28,399.09,395.91,383.28
2022-11-29,396.05,395.23,382.63
2022-11-30,395.49,407.68,394.68
2022-12-01,408.77,407.38,394.39
2022-12-02,402.25,406.91,393.93
2022-12-05,403.95,399.59,386.85
2022-12-06,399.42,393.83,381.27
2022-12-07,392.94,393.16,380.62
2022-12-08,395.14,396.24,383.6
2022-12-09,394.94,393.28,380.74
2022-12-12,394.11,398.95,386.23
2022-12-13,410.22,401.97,389.15
2022-12-14,401.61,399.4,386.66
2022-12-15,394.3,389.63,377.2
2022-12-16,385.18,383.27,372.75
2022-12-19,383.47,380.02,369.59
2022-12-20,379.23,380.54,370.1
2022-12-21,383.25,386.23,375.63
2022-12-22,383.05,380.72,370.27
2022-12-23,379.65,382.91,372.4
2022-12-27,382.79,381.4,370.93
2022-12-28,381.33,376.66,366.32
2022-12-29,379.63,383.44,372.92
2022-12-30,380.64,382.43,371.93
2023-01-03,384.37,380.82,370.37
2023-01-04,383.18,383.76,373.23
2023-01-05,381.72,379.38,368.97
2023-01-06,382.61,388.08,377.43
2023-01-09,390.37,387.86,377.21
2023-01-10,387.25,390.58,379.86
2023-01-11,392.23,395.52,384.66
2023-01-12,396.67,396.96,386.06
2023-01-13,393.62,398.5,387.56
2023-01-17,398.48,397.77,386.85
2023-01-18,399.01,391.49,380.74
2023-01-19,389.36,388.64,377.97
2023-01-20,390.1,395.88,385.01
2023-01-23,396.72,400.63,389.63
2023-01-24,398.88,400.2,389.22
2023-01-25,395.95,400.35,389.36
2023-01-26,403.13,404.75,393.64
2023-01-27,403.66,405.68,394.55
2023-01-30,402.8,400.59,389.6
2023-01-31,401.13,406.48,395.32
2023-02-01,405.21,410.8,399.53
2023-02-02,414.86,416.78,405.34
2023-02-03,411.59,412.35,401.03
2023-02-06,409.79,409.83,398.58
2023-02-07,408.87,415.19,403.79
2023-02-08,413.13,410.65,399.38
2023-02-09,414.41,407.09,395.92
2023-02-10,405.86,408.04,396.84
2023-02-13,408.72,412.83,401.5
2023-02-14,411.24,412.64,401.31
2023-02-15,410.35,413.98,402.62
2023-02-16,408.79,408.28,397.07
2023-02-17,406.06,407.26,396.08
2023-02-21,403.06,399.09,388.14
2023-02-22,399.52,398.54,387.6
2023-02-23,401.56,400.66,389.66
2023-02-24,395.42,396.38,385.5
2023-02-27,399.87,397.73,386.81
2023-02-28,397.23,396.26,385.38
2023-03-01,395.41,394.74,383.91
2023-03-02,392.68,397.81,386.89
2023-03-03,399.71,404.19,393.1
2023-03-06,405.05,404.47,393.37
2023-03-07,404.42,398.27,387.34
2023-03-08,398.39,398.92,387.97
2023-03-09,399.74,391.56,380.81
2023-03-10,390.99,385.91,375.32
2023-03-13,381.81,385.36,374.78
2023-03-14,390.5,391.73,380.98
2023-03-15,385.89,389.28,378.6
2023-03-16,386.82,396.11,385.24
2023-03-17,393.22,389.99,380.73
2023-03-20,390.8,393.74,384.39
2023-03-21,397.24,398.91,389.44
2023-03-22,398.73,392.11,382.8
2023-03-23,395.09,393.17,383.84
2023-03-24,391.84,395.75,386.36
2023-03-27,398.12,396.49,387.08
2023-03-28,395.77,395.6,386.21
2023-03-29,399.93,401.35,391.82
2023-03-30,404.09,403.7,394.12
2023-03-31,404.66,409.39,399.67
2023-04-03,408.85,410.95,401.2
2023-04-04,411.62,408.67,398.97
2023-04-05,407.91,407.6,397.93
2023-04-06,406.77,409.19,399.48
2023-04-10,406.61,409.61,399.89
2023-04-11,410.26,409.72,400.0
2023-04-12,411.87,408.05,398.37
2023-04-13,409.18,413.47,403.66
2023-04-14,412.81,412.46,402.67
2023-04-17,412.37,413.94,404.12
2023-04-18,415.58,414.21,404.38
2023-04-19,412.22,414.14,404.31
2023-04-20,411.21,411.88,402.1
2023-04-21,412.19,412.2,402.42
2023-04-24,411.99,412.63,402.84
2023-04-25,410.58,406.08,396.44
2023-04-26,406.72,404.36,394.76
2023-04-27,407.0,412.41,402.62
2023-04-28,411.49,415.93,406.06
2023-05-01,415.47,415.51,405.65
2023-05-02,414.77,410.84,401.09
2023-05-03,411.36,408.02,398.34
2023-05-04,406.93,405.13,395.51
2023-05-05,408.91,412.63,402.84
2023-05-08,412.97,412.74,402.94
2023-05-09,411.13,410.93,401.18
2023-05-10,413.88,412.85,403.05
2023-05-11,411.95,412.13,402.35
2023-05-12,413.42,411.59,401.82
2023-05-15,412.22,413.01,403.21
2023-05-16,411.86,410.25,400.51
2023-05-17,412.35,415.23,405.37
2023-05-18,414.9,419.23,409.28
2023-05-19,420.17,418.62,408.68
2023-05-22,418.64,418.79,408.85
2023-05-23,417.08,414.09,404.26
2023-05-24,412.42,411.09,401.33
2023-05-25,414.74,414.65,404.81
2023-05-26,415.33,420.02,410.05
2023-05-30,422.03,420.18,410.21
2023-05-31,418.28,417.85,407.93
2023-06-01,418.09,421.82,411.81
2023-06-02,424.5,427.92,417.76
2023-06-05,428.28,427.1,416.96
2023-06-06,426.67,428.03,417.87
2023-06-07,428.44,426.55,416.43
2023-06-08,426.62,429.13,418.94
2023-06-09,429.96,429.9,419.7
2023-06-12,430.92,433.8,423.5
2023-06-13,435.32,436.66,426.3
2023-06-14,437.01,437.18,426.8
2023-06-15,436.33,442.6,432.1
2023-06-16,443.02,439.46,430.62
2023-06-20,437.45,437.18,428.39
2023-06-21,436.16,434.94,426.19
2023-06-22,433.95,436.51,427.73
2023-06-23,432.93,433.21,424.5
2023-06-26,432.62,431.44,422.76
2023-06-27,432.35,436.17,427.4
2023-06-28,435.05,436.39,427.62
2023-06-29,435.96,438.11,429.3
2023-06-30,441.44,443.28,434.37
2023-07-03,442.92,443.79,434.87
2023-07-05,441.91,443.13,434.22
2023-07-06,439.42,439.66,430.82
2023-07-07,438.63,438.55,429.73
2023-07-10,438.18,439.66,430.82
2023-07-11,440.45,442.46,433.56
2023-07-12,446.39,446.02,437.05
2023-07-13,447.9,449.56,440.52
2023-07-14,450.48,449.28,440.25
2023-07-17,449.13,450.84,441.77
2023-07-18,450.5,454.19,445.06
2023-07-19,455.01,455.2,446.05
2023-07-20,454.17,452.18,443.09
2023-07-21,453.96,452.18,443.09
2023-07-24,453.37,454.2,445.07
2023-07-25,453.92,455.44,446.28
2023-07-26,454.47,455.51,446.35
2023-07-27,459.02,452.49,443.39
2023-07-28,455.88,456.92,447.73
2023-07-31,457.41,457.79,448.58
2023-08-01,456.27,456.48,447.3
2023-08-02,453.25,450.13,441.08
2023-08-03,448.04,448.84,439.81
2023-08-04,450.72,446.81,437.83
2023-08-07,448.71,450.71,441.65
2023-08-08,448.08,448.75,439.73
2023-08-09,449.03,445.75,436.79
2023-08-10,448.19,445.91,436.94
2023-08-11,443.97,445.65,436.69
2023-08-14,444.7,448.11,439.1
2023-08-15,446.27,442.89,433.98
2023-08-16,442.46,439.64,430.8
2023-08-17,441.16,436.29,427.52
2023-08-18,433.37,436.5,427.72
2023-08-21,437.55,439.34,430.51
2023-08-22,441.18,438.15,429.34
2023-08-23,439.25,443.03,434.12
2023-08-24,444.69,436.89,428.1
2023-08-25,438.68,439.97,431.12
2023-08-28,442.24,442.76,433.86
2023-08-29,442.65,449.16,440.13
2023-08-30,449.51,451.01,441.94
2023-08-31,451.65,450.35,441.29
2023-09-01,453.17,451.19,442.12
2023-09-05,450.73,449.24,440.21
2023-09-06,448.4,446.22,437.25
2023-09-07,443.11,444.85,435.9
2023-09-08,444.9,445.52,436.56
2023-09-11,448.24,448.45,439.43
2023-09-12,446.95,445.99,437.02
2023-09-13,446.22,446.51,437.53
2023-09-14,449.07,450.36,441.3
2023-09-15,447.14,443.37,435.99
2023-09-18,443.05,443.63,436.24
2023-09-19,442.68,442.71,435.34
2023-09-20,444.01,438.64,431.34
2023-09-21,435.7,431.39,424.21
2023-09-22,432.45,430.42,423.25
2023-09-25,429.17,432.23,425.03
2023-09-26,429.09,425.88,418.79
2023-09-27,427.09,426.05,418.96
2023-09-28,425.48,428.52,421.38
2023-09-29,431.67,427.48,420.36
2023-10-02,426.62,427.31,420.19
2023-10-03,425.06,421.59,414.57
2023-10-04,422.07,424.66,417.59
2023-10-05,424.36,424.5,417.43
2023-10-06,421.97,429.54,422.39
2023-10-09,427.58,432.29,425.09
